,timestamp,count,country,size,cumulative_percentage,normalized_cum_per,test,percentage_until_saturation
150,2020-10-22 00:00:00+00:00,2061213.0,NZ,582488825.82,282.59516402235,0.0019766951062003824,True,2.2797397317241503
151,2020-11-22 00:00:00+00:00,2107385.0,NZ,586879708.96,278.48718148795786,0.001947960612458489,True,2.3308068183829125
152,2020-12-22 00:00:00+00:00,2120386.0,NZ,591014756.96,278.7297958767885,0.0019496576502572582,True,2.345186165035658
153,2021-01-22 00:00:00+00:00,2137157.0,NZ,594836431.51,278.33071295651183,0.0019468661472313372,True,2.363735201472332
154,2021-02-22 00:00:00+00:00,2158411.0,NZ,600208842.28,278.079032343701,0.0019451056930587054,True,2.387242518890796
155,2021-03-22 00:00:00+00:00,2189570.0,NZ,607652893.44,277.52156516576315,0.0019412063246943907,True,2.4217049496540373
156,2021-04-22 00:00:00+00:00,2236616.0,NZ,617821542.95,276.23049417065783,0.0019321755483659604,True,2.4737386964908246
157,2021-05-22 00:00:00+00:00,2346009.0,NZ,638343416.88,272.0975993186727,0.001903266798081353,True,2.5947293793908934
158,2021-06-22 00:00:00+00:00,2482566.0,NZ,658311146.5,265.17367373113143,0.0018548353612875303,True,2.745763949105452
159,2021-07-22 00:00:00+00:00,2578267.0,NZ,675803125.45,262.11526015342866,0.001833442386737889,True,2.8516110265621406
160,2021-08-22 00:00:00+00:00,2673540.0,NZ,691242713.71,258.5496060317033,0.0018085013688078713,True,2.956984728096409
161,2021-09-22 00:00:00+00:00,2804631.0,NZ,712358532.72,253.99367429084256,0.001776633562408926,True,3.1019738006335276
162,2021-10-22 00:00:00+00:00,2874837.0,NZ,728578666.27,253.4330350799019,0.001772712006325529,True,3.17962293616946
163,2021-11-22 00:00:00+00:00,2945905.0,NZ,740716918.14,251.43951286277053,0.001758767728034929,True,3.258225459661293
164,2021-12-22 00:00:00+00:00,2990341.0,NZ,749566017.82,250.66238861052972,0.0017533319035698206,True,3.3073724981861297
165,2022-01-22 00:00:00+00:00,3029548.0,NZ,754267518.77,248.9703146376951,0.0017414961938081112,True,3.350736165920473
166,2022-02-22 00:00:00+00:00,3070807.0,NZ,761223045.75,247.8902274711501,0.0017339412060086367,True,3.3963693836380044
167,2022-03-22 00:00:00+00:00,3114380.0,NZ,769189809.54,246.9800761435663,0.0017275748844851925,True,3.4445619281884303
168,2022-04-22 00:00:00+00:00,3177087.0,NZ,780698978.16,245.72791936764713,0.0017188163051240846,True,3.5139170309154295
169,2022-05-22 00:00:00+00:00,3223061.0,NZ,789324136.0,244.898913176015,0.001713017577153356,True,3.564765125909147
170,2022-06-22 00:00:00+00:00,3276476.0,NZ,798197214.81,243.6145464853092,0.001704033696056636,True,3.6238431046381994
171,2022-07-22 00:00:00+00:00,3343312.0,NZ,809957682.49,242.26206901719013,0.0016945733940669464,True,3.6977649577943335
172,2022-08-22 00:00:00+00:00,3412740.0,NZ,821720113.71,240.78016892877864,0.001684207807441376,True,3.7745536109292326
173,2022-09-22 00:00:00+00:00,3472420.0,NZ,833247751.39,239.96168418278896,0.0016784826748210263,True,3.8405607956254757
174,2022-10-22 00:00:00+00:00,3519888.0,NZ,841403581.92,239.04271440454923,0.0016720546700472118,True,3.89306128227362
175,2022-11-22 00:00:00+00:00,3572540.0,NZ,849491159.87,237.78352653014383,0.0016632469095969051,True,3.951295368879294
176,2022-12-22 00:00:00+00:00,3595344.0,NZ,853134572.52,237.288719110049,0.0016597858333637118,True,3.976517014988763
177,2023-01-22 00:00:00+00:00,3631416.0,NZ,859855365.06,236.7823915133931,0.001656244175862578,True,4.016413314693235
178,2023-02-22 00:00:00+00:00,3695258.0,NZ,869597953.11,235.32807536307342,0.0016460715332161607,True,4.087023748429454
179,2023-03-22 00:00:00+00:00,3760536.0,NZ,881747810.84,234.47397148704334,0.0016400972521000057,True,4.159222424746501
180,2023-04-22 00:00:00+00:00,3821683.0,NZ,892657362.71,233.57702946843054,0.001633823326978636,True,4.226852138597391
181,2023-05-22 00:00:00+00:00,3860103.0,NZ,898616665.68,232.7960330799463,0.0016283604177161305,True,4.269345369764109
182,2023-06-22 00:00:00+00:00,3904874.0,NZ,906445775.85,232.13188846810422,0.0016237148626211614,True,4.318862924489904
183,2023-07-22 00:00:00+00:00,3951582.0,NZ,914909503.54,231.52992992173768,0.0016195042862765354,True,4.370522837070201
